Order Id,Customer Id,order date (DateOrders),Order Status,Order Region,Order State
68382,12221,9/25/2017 4:54,ON_HOLD,Southern Europe,Murcia
68346,3161,9/24/2017 16:17,PENDING,Southern Europe,Madrid
68343,3889,9/24/2017 15:14,COMPLETE,Southern Europe,Lombardía
68336,3143,9/24/2017 12:47,COMPLETE,Western Europe,Flanders Oriental
68306,8086,9/24/2017 2:17,COMPLETE,Northern Europe,Inglaterra
68298,1631,9/23/2017 23:28,COMPLETE,Western Europe,Renania del Norte-Westfalia
68297,10844,9/23/2017 23:07,COMPLETE,Southern Europe,Cataluña
68295,11949,9/23/2017 22:25,COMPLETE,Western Europe,Renania del Norte-Westfalia
68241,9298,9/23/2017 3:30,PROCESSING,Western Europe,Viena
68236,2873,9/23/2017 1:45,CLOSED,Western Europe,Sajonia
68221,8120,9/22/2017 20:30,PENDING,Northern Europe,Estocolmo
68189,1365,9/22/2017 9:17,PENDING_PAYMENT,Western Europe,Alsacia-Champaña-Ardenas-Lorena
68178,6248,9/22/2017 5:26,PENDING_PAYMENT,Western Europe,Renania del Norte-Westfalia
68167,8507,9/22/2017 1:35,CLOSED,Western Europe,Bremen
68135,254,9/21/2017 14:22,PENDING_PAYMENT,Western Europe,Renania del Norte-Westfalia
68119,12112,9/21/2017 8:46,PROCESSING,Southern Europe,Emilia-Romaña
68061,426,9/20/2017 12:26,COMPLETE,Western Europe,Isla de Francia
68059,1102,9/20/2017 11:44,CANCELED,Northern Europe,Inglaterra
68044,3446,9/20/2017 6:29,PENDING,Western Europe,Isla de Francia
68041,9139,9/20/2017 5:26,COMPLETE,Southern Europe,Lacio
68038,508,9/20/2017 4:23,COMPLETE,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
68030,7696,9/20/2017 1:35,ON_HOLD,Northern Europe,Inglaterra
68027,4639,9/20/2017 0:32,COMPLETE,Western Europe,Bretaña
68026,781,9/20/2017 0:11,PROCESSING,Western Europe,Bretaña
68024,5943,9/19/2017 23:29,PENDING,Southern Europe,Emilia-Romaña
68023,6581,9/19/2017 23:08,PROCESSING,Southern Europe,Emilia-Romaña
68018,5760,9/19/2017 21:23,PROCESSING,Southern Europe,Lombardía
68011,5504,9/19/2017 18:55,PENDING,Western Europe,Centro-Valle de Loira
68010,7095,9/19/2017 18:34,PAYMENT_REVIEW,Western Europe,Centro-Valle de Loira
67998,1807,9/19/2017 14:22,PENDING_PAYMENT,Western Europe,Viena
67972,2602,9/19/2017 5:16,PENDING,Northern Europe,Inglaterra
67969,6904,9/19/2017 4:13,CANCELED,Southern Europe,Navarra
67961,3532,9/19/2017 1:24,PENDING_PAYMENT,Western Europe,Norte-Paso de Calais-Picardía
67943,8682,9/18/2017 19:06,PENDING,Southern Europe,Andalucía
67942,1136,9/18/2017 18:45,PROCESSING,Southern Europe,Andalucía
67929,10722,9/18/2017 14:12,PENDING,Western Europe,Norte-Paso de Calais-Picardía
67920,4889,9/18/2017 11:03,PENDING_PAYMENT,Southern Europe,Lacio
67918,3213,9/18/2017 10:21,CLOSED,Northern Europe,Inglaterra
67899,11789,9/18/2017 3:41,PENDING,Southern Europe,Madrid
67898,502,9/18/2017 3:20,COMPLETE,Southern Europe,Madrid
67888,5430,9/17/2017 23:50,PENDING,Western Europe,Renania del Norte-Westfalia
67877,9363,9/17/2017 19:59,ON_HOLD,Western Europe,Norte-Paso de Calais-Picardía
67872,11135,9/17/2017 18:14,PROCESSING,Western Europe,Sajonia
67857,6952,9/17/2017 12:58,PROCESSING,Southern Europe,Campania
67854,2356,9/17/2017 11:55,PENDING_PAYMENT,Northern Europe,Inglaterra
67843,11752,9/17/2017 8:04,PENDING_PAYMENT,Western Europe,Alsacia-Champaña-Ardenas-Lorena
67814,12117,9/16/2017 21:54,COMPLETE,Northern Europe,Estocolmo
67797,5172,9/16/2017 15:57,CLOSED,Southern Europe,Madrid
67788,6357,9/16/2017 12:48,COMPLETE,Western Europe,Renania-Palatinado
67747,5449,9/15/2017 22:26,PENDING_PAYMENT,Northern Europe,Inglaterra
67738,1817,9/15/2017 19:17,COMPLETE,Western Europe,Renania del Norte-Westfalia
67735,4420,9/15/2017 18:14,COMPLETE,Northern Europe,Inglaterra
67696,9577,9/15/2017 4:34,PENDING,Western Europe,Isla de Francia
67676,2031,9/14/2017 21:34,PENDING_PAYMENT,Western Europe,Turingia
67663,9383,9/14/2017 17:00,PROCESSING,Northern Europe,Inglaterra
67656,11889,9/14/2017 14:33,PROCESSING,Western Europe,Berlín
67642,2664,9/14/2017 9:39,PROCESSING,Southern Europe,Sicilia
67640,5899,9/14/2017 8:57,PROCESSING,Western Europe,Schleswig-Holstein
67637,1686,9/14/2017 7:54,COMPLETE,Western Europe,Berlín
67636,6032,9/14/2017 7:33,CANCELED,Western Europe,Provenza-Alpes-Costa Azul
67621,8912,9/14/2017 2:17,CLOSED,Western Europe,Drenthe
67620,8437,9/14/2017 1:56,PENDING,Western Europe,Isla de Francia
67617,410,9/14/2017 0:53,COMPLETE,Western Europe,Isla de Francia
67583,5844,9/13/2017 12:59,COMPLETE,Western Europe,Renania del Norte-Westfalia
67575,9160,9/13/2017 10:10,PROCESSING,Western Europe,Auvernia-Ródano-Alpes
67574,627,9/13/2017 9:49,PENDING_PAYMENT,Western Europe,Auvernia-Ródano-Alpes
67568,8367,9/13/2017 7:43,SUSPECTED_FRAUD,Northern Europe,Inglaterra
67556,11199,9/13/2017 3:31,CANCELED,Western Europe,Isla de Francia
67548,5426,9/13/2017 0:43,COMPLETE,Western Europe,Renania del Norte-Westfalia
67536,8226,9/12/2017 20:31,PROCESSING,Western Europe,Renania-Palatinado
67533,3394,9/12/2017 19:28,PENDING,Western Europe,Renania-Palatinado
67532,8581,9/12/2017 19:07,ON_HOLD,Southern Europe,Lombardía
67514,5919,9/12/2017 12:48,COMPLETE,Southern Europe,Valenciana
67508,3174,9/12/2017 10:42,PROCESSING,Southern Europe,Andalucía
67502,1356,9/12/2017 8:36,PENDING_PAYMENT,Northern Europe,Escocia
67472,1431,9/11/2017 22:05,COMPLETE,Western Europe,Holanda Septentrional
67467,11305,9/11/2017 20:20,CLOSED,Southern Europe,Attica
67452,5049,9/11/2017 15:05,CLOSED,Northern Europe,Dublín
67451,1376,9/11/2017 14:44,COMPLETE,Western Europe,Berlín
67438,1720,9/11/2017 10:11,PROCESSING,Western Europe,Isla de Francia
67436,7954,9/11/2017 9:29,ON_HOLD,Southern Europe,Lombardía
67427,609,9/11/2017 6:19,PAYMENT_REVIEW,Western Europe,Isla de Francia
67412,4690,9/11/2017 1:04,PENDING_PAYMENT,Southern Europe,Campania
67382,9741,9/10/2017 14:33,PENDING,Southern Europe,Emilia-Romaña
67353,2546,9/10/2017 4:24,CANCELED,Western Europe,Provenza-Alpes-Costa Azul
67352,12262,9/10/2017 4:03,CLOSED,Western Europe,Provenza-Alpes-Costa Azul
67345,1989,9/10/2017 1:36,COMPLETE,Northern Europe,Inglaterra
67330,6587,9/9/2017 20:20,ON_HOLD,Western Europe,Viena
67321,2845,9/9/2017 17:11,PENDING_PAYMENT,Western Europe,Isla de Francia
67314,3186,9/9/2017 14:44,COMPLETE,Northern Europe,Inglaterra
67296,7334,9/9/2017 8:26,PENDING_PAYMENT,Western Europe,Hamburgo
67252,10885,9/8/2017 17:01,PENDING,Western Europe,Renania-Palatinado
67251,11397,9/8/2017 16:40,PROCESSING,Western Europe,Renania-Palatinado
67250,7769,9/8/2017 16:19,PROCESSING,Western Europe,Holanda Septentrional
67235,10185,9/8/2017 11:03,COMPLETE,Southern Europe,Lacio
67233,794,9/8/2017 10:21,COMPLETE,Southern Europe,Toscana
67211,755,9/8/2017 2:39,ON_HOLD,Western Europe,Renania del Norte-Westfalia
67198,4231,9/7/2017 22:06,PENDING,Southern Europe,Andalucía
67179,783,9/7/2017 15:26,COMPLETE,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
67160,4214,9/7/2017 8:47,CLOSED,Western Europe,Holanda Meridional
67149,1322,9/7/2017 4:56,PENDING,Western Europe,Bavaria
67146,4469,9/7/2017 3:53,PENDING_PAYMENT,Southern Europe,Lombardía
67142,10375,9/7/2017 2:28,COMPLETE,Southern Europe,Castilla y León
67138,6083,9/7/2017 1:04,CLOSED,Southern Europe,Lombardía
67137,5167,9/7/2017 0:43,CANCELED,Northern Europe,Inglaterra
67129,6804,9/6/2017 21:55,CLOSED,Northern Europe,Inglaterra
67126,5665,9/6/2017 20:52,COMPLETE,Western Europe,Provenza-Alpes-Costa Azul
67115,8822,9/6/2017 17:01,CANCELED,Northern Europe,Inglaterra
67093,7368,9/6/2017 9:18,COMPLETE,Western Europe,Isla de Francia
67090,10728,9/6/2017 8:15,PENDING_PAYMENT,Western Europe,Luxemburgo
67089,9798,9/6/2017 7:54,COMPLETE,Western Europe,Luxemburgo
67070,3495,9/6/2017 1:15,PENDING,Northern Europe,Cork
67056,4491,9/5/2017 20:21,COMPLETE,Southern Europe,Apulia
67032,12205,9/5/2017 11:56,PROCESSING,Western Europe,Tirol
67031,2636,9/5/2017 11:35,PENDING,Western Europe,Provenza-Alpes-Costa Azul
66994,549,9/4/2017 22:37,COMPLETE,Northern Europe,Inglaterra
66993,898,9/4/2017 22:16,PENDING_PAYMENT,Northern Europe,Inglaterra
66967,11154,9/4/2017 13:10,CANCELED,Western Europe,Provenza-Alpes-Costa Azul
66953,6428,9/4/2017 8:16,COMPLETE,Northern Europe,Estocolmo
66942,7000,9/4/2017 4:24,COMPLETE,Western Europe,Provenza-Alpes-Costa Azul
66939,10421,9/4/2017 3:21,COMPLETE,Northern Europe,Inglaterra
66937,94,9/4/2017 2:39,CANCELED,Northern Europe,Inglaterra
66926,4462,9/3/2017 22:48,CANCELED,Western Europe,Holanda Septentrional
66924,3523,9/3/2017 22:06,ON_HOLD,Western Europe,Holanda Septentrional
66918,6830,9/3/2017 20:00,PENDING_PAYMENT,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
66913,11297,9/3/2017 18:15,PENDING_PAYMENT,Northern Europe,Inglaterra
66912,1379,9/3/2017 17:54,PENDING,Western Europe,Isla de Francia
66905,6736,9/3/2017 15:27,PENDING_PAYMENT,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
66898,9869,9/3/2017 12:59,COMPLETE,Southern Europe,Toscana
66876,9679,9/3/2017 5:17,PROCESSING,Western Europe,Auvernia-Ródano-Alpes
66875,9456,9/3/2017 4:56,PENDING,Western Europe,Auvernia-Ródano-Alpes
66867,11400,9/3/2017 2:08,COMPLETE,Northern Europe,Región Capital
66866,5643,9/3/2017 1:47,COMPLETE,Northern Europe,Región Capital
66859,10075,9/2/2017 23:20,ON_HOLD,Western Europe,Isla de Francia
66857,5474,9/2/2017 22:38,PENDING,Western Europe,Países del Loira
66852,9161,9/2/2017 20:52,PENDING_PAYMENT,Northern Europe,Inglaterra
66828,12188,9/2/2017 12:28,PENDING_PAYMENT,Western Europe,Provenza-Alpes-Costa Azul
66815,2447,9/2/2017 7:55,PENDING_PAYMENT,Northern Europe,Inglaterra
66785,11631,9/1/2017 21:24,SUSPECTED_FRAUD,Southern Europe,Liguria
66779,3575,9/1/2017 19:18,PENDING_PAYMENT,Western Europe,Mecklemburgo-Pomerania Occidental
66771,10928,9/1/2017 16:30,SUSPECTED_FRAUD,Southern Europe,Apulia
66747,8786,9/1/2017 8:05,PENDING,Northern Europe,Inglaterra
66725,10227,9/1/2017 0:23,PROCESSING,Northern Europe,Inglaterra
66689,3436,8/31/2017 11:46,COMPLETE,Western Europe,Bavaria
66681,2826,8/31/2017 8:58,PENDING_PAYMENT,Western Europe,Viena
66662,9298,8/31/2017 2:19,COMPLETE,Western Europe,Hamburgo
66643,11565,8/30/2017 19:39,PROCESSING,Western Europe,Renania del Norte-Westfalia
66633,1337,8/30/2017 16:09,COMPLETE,Northern Europe,Västra Götaland
66627,859,8/30/2017 14:03,PENDING,Western Europe,Renania del Norte-Westfalia
66625,9290,8/30/2017 13:21,PENDING_PAYMENT,Northern Europe,Inglaterra
66615,7262,8/30/2017 9:51,PENDING_PAYMENT,Western Europe,Bremen
66613,7965,8/30/2017 9:09,PROCESSING,Western Europe,Bremen
66590,10200,8/30/2017 1:05,CLOSED,Southern Europe,Apulia
66585,11637,8/29/2017 23:20,PROCESSING,Southern Europe,Cataluña
66576,7890,8/29/2017 20:11,PENDING,Western Europe,Flanders Oriental
66568,1039,8/29/2017 17:23,PENDING,Western Europe,Auvernia-Ródano-Alpes
66566,12196,8/29/2017 16:41,COMPLETE,Western Europe,Mecklemburgo-Pomerania Occidental
66549,967,8/29/2017 10:43,PENDING_PAYMENT,Western Europe,Mecklemburgo-Pomerania Occidental
66546,1989,8/29/2017 9:40,COMPLETE,Western Europe,Mecklemburgo-Pomerania Occidental
66544,11491,8/29/2017 8:58,COMPLETE,Western Europe,Mecklemburgo-Pomerania Occidental
66541,6099,8/29/2017 7:55,COMPLETE,Western Europe,Utrecht
66527,11373,8/29/2017 3:01,COMPLETE,Northern Europe,Región Capital
66526,5155,8/29/2017 2:40,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
66518,6615,8/28/2017 23:52,PAYMENT_REVIEW,Western Europe,Berlín
66502,7829,8/28/2017 18:15,PENDING,Southern Europe,Campania
66490,5132,8/28/2017 14:03,PENDING_PAYMENT,Western Europe,Bretaña
66486,9831,8/28/2017 12:39,COMPLETE,Northern Europe,Inglaterra
66474,9662,8/28/2017 8:27,CLOSED,Southern Europe,Madrid
66460,6924,8/28/2017 3:32,COMPLETE,Western Europe,Renania del Norte-Westfalia
66451,6893,8/28/2017 0:23,PENDING_PAYMENT,Western Europe,Berlín
66438,10373,8/27/2017 19:50,PAYMENT_REVIEW,Western Europe,Viena
66424,10141,8/27/2017 14:56,COMPLETE,Southern Europe,Piamonte
66421,11341,8/27/2017 13:53,COMPLETE,Southern Europe,Piamonte
66381,10681,8/26/2017 23:52,PENDING_PAYMENT,Western Europe,Provenza-Alpes-Costa Azul
66376,736,8/26/2017 22:07,SUSPECTED_FRAUD,Western Europe,Alta Austria
66367,10337,8/26/2017 18:57,COMPLETE,Northern Europe,Inglaterra
66339,10501,8/26/2017 9:09,COMPLETE,Western Europe,Borgoña-Franco Condado
66328,4520,8/26/2017 5:18,PAYMENT_REVIEW,Southern Europe,Campania
66327,2708,8/26/2017 4:57,PROCESSING,Southern Europe,Campania
66326,98,8/26/2017 4:36,PENDING_PAYMENT,Southern Europe,Campania
66314,11377,8/26/2017 0:23,COMPLETE,Northern Europe,Escocia
66312,7863,8/25/2017 23:41,COMPLETE,Southern Europe,Coimbra
66310,4019,8/25/2017 22:59,COMPLETE,Northern Europe,Región Capital
66294,3297,8/25/2017 17:23,SUSPECTED_FRAUD,Southern Europe,Porto
66280,7187,8/25/2017 12:29,CLOSED,Northern Europe,Inglaterra
66271,6893,8/25/2017 9:19,CANCELED,Western Europe,Países del Loira
66255,7386,8/25/2017 3:43,COMPLETE,Western Europe,Isla de Francia
66237,11555,8/24/2017 21:25,COMPLETE,Northern Europe,Inglaterra
66234,3079,8/24/2017 20:22,PENDING_PAYMENT,Western Europe,Frisia
66200,2250,8/24/2017 8:27,PENDING,Western Europe,Isla de Francia
66197,3757,8/24/2017 7:24,PROCESSING,Western Europe,Renania del Norte-Westfalia
66188,3655,8/24/2017 4:15,COMPLETE,Western Europe,Aquitania-Lemosín-Poitou-Charentes
66180,9314,8/24/2017 1:27,PROCESSING,Western Europe,Normandía
66176,4812,8/24/2017 0:03,PROCESSING,Northern Europe,Inglaterra
66175,4779,8/23/2017 23:41,PENDING_PAYMENT,Southern Europe,Véneto
66159,3641,8/23/2017 18:05,PENDING_PAYMENT,Western Europe,Isla de Francia
66146,7215,8/23/2017 13:32,PROCESSING,Western Europe,Hamburgo
66136,9549,8/23/2017 10:02,PROCESSING,Western Europe,Bretaña
66129,1258,8/23/2017 7:35,ON_HOLD,Western Europe,Bretaña
66124,187,8/23/2017 5:49,PENDING,Western Europe,Bremen
66123,4242,8/23/2017 5:28,COMPLETE,Western Europe,Auvernia-Ródano-Alpes
66114,3749,8/23/2017 2:19,PENDING_PAYMENT,Western Europe,Bavaria
66112,11899,8/23/2017 1:37,ON_HOLD,Western Europe,Bavaria
66091,3049,8/22/2017 18:16,PENDING_PAYMENT,Northern Europe,Inglaterra
66089,9476,8/22/2017 17:34,PENDING,Western Europe,Provenza-Alpes-Costa Azul
66079,3000,8/22/2017 14:04,PENDING,Western Europe,Güeldres
66065,5068,8/22/2017 9:09,PENDING,Western Europe,Henao
66054,3463,8/22/2017 5:18,PROCESSING,Northern Europe,Cork
66048,5217,8/22/2017 3:12,PENDING_PAYMENT,Northern Europe,Inglaterra
66015,1266,8/21/2017 15:38,COMPLETE,Western Europe,Berlín
66009,11294,8/21/2017 13:32,PENDING,Western Europe,Viena
65948,11584,8/20/2017 16:10,SUSPECTED_FRAUD,Southern Europe,Toscana
65937,3900,8/20/2017 12:19,COMPLETE,Western Europe,Sajonia-Anhalt
65919,5115,8/20/2017 6:00,PENDING_PAYMENT,Northern Europe,Uusimaa
65900,9541,8/19/2017 23:21,CANCELED,Northern Europe,Oslo
65893,10224,8/19/2017 20:54,PENDING,Western Europe,Utrecht
65892,9454,8/19/2017 20:33,COMPLETE,Western Europe,Utrecht
65847,10502,8/19/2017 4:47,PENDING_PAYMENT,Western Europe,Isla de Francia
65831,4787,8/18/2017 23:10,PROCESSING,Northern Europe,Inglaterra
65823,2624,8/18/2017 20:22,PROCESSING,Southern Europe,Toscana
65816,8071,8/18/2017 17:55,COMPLETE,Southern Europe,Emilia-Romaña
65811,5501,8/18/2017 16:10,CLOSED,Western Europe,Schleswig-Holstein
65798,4249,8/18/2017 11:37,PENDING_PAYMENT,Western Europe,Isla de Francia
65779,3272,8/18/2017 4:57,PROCESSING,Northern Europe,Inglaterra
65778,55,8/18/2017 4:36,PENDING_PAYMENT,Northern Europe,Inglaterra
65774,4099,8/18/2017 3:12,COMPLETE,Southern Europe,Madrid
65773,8260,8/18/2017 2:51,SUSPECTED_FRAUD,Southern Europe,Madrid
65728,8668,8/17/2017 11:05,PENDING,Northern Europe,Inglaterra
65700,9737,8/17/2017 1:17,PENDING,Northern Europe,Inglaterra
65668,8506,8/16/2017 14:04,PENDING,Western Europe,Hamburgo
65660,8958,8/16/2017 11:16,PENDING_PAYMENT,Southern Europe,Porto
65635,3927,8/16/2017 2:30,COMPLETE,Southern Europe,Campania
65624,11906,8/15/2017 22:39,COMPLETE,Northern Europe,Inglaterra
65616,11966,8/15/2017 19:51,PENDING,Western Europe,Auvernia-Ródano-Alpes
65602,3878,8/15/2017 14:57,SUSPECTED_FRAUD,Southern Europe,Lacio
65601,8067,8/15/2017 14:36,COMPLETE,Southern Europe,Lacio
65595,7864,8/15/2017 12:30,COMPLETE,Southern Europe,Andalucía
65590,938,8/15/2017 10:44,PENDING,Western Europe,Renania del Norte-Westfalia
65589,9639,8/15/2017 10:23,COMPLETE,Western Europe,Viena
65569,8197,8/15/2017 3:23,PENDING_PAYMENT,Western Europe,Carintia
65551,4103,8/14/2017 21:05,PROCESSING,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
65536,5349,8/14/2017 15:49,COMPLETE,Southern Europe,Emilia-Romaña
65499,6892,8/14/2017 2:52,COMPLETE,Western Europe,Mecklemburgo-Pomerania Occidental
65493,7992,8/14/2017 0:45,COMPLETE,Southern Europe,Campania
65489,12024,8/13/2017 23:21,PENDING_PAYMENT,Northern Europe,Inglaterra
65449,10948,8/13/2017 9:20,PROCESSING,Northern Europe,Escocia
65442,9833,8/13/2017 6:53,PROCESSING,Western Europe,Limburgo
65440,8424,8/13/2017 6:11,COMPLETE,Western Europe,Limburgo
65428,1765,8/13/2017 1:59,COMPLETE,Western Europe,Sajonia
65415,747,8/12/2017 21:26,COMPLETE,Southern Europe,Cataluña
65401,3951,8/12/2017 16:31,COMPLETE,Western Europe,Holanda Meridional
65400,9949,8/12/2017 16:10,PENDING,Western Europe,Holanda Meridional
65391,4905,8/12/2017 13:01,COMPLETE,Northern Europe,Inglaterra
65389,7013,8/12/2017 12:19,CANCELED,Northern Europe,Inglaterra
65377,5004,8/12/2017 8:07,PROCESSING,Southern Europe,Toscana
65375,584,8/12/2017 7:25,CLOSED,Southern Europe,Véneto
65371,3601,8/12/2017 6:01,COMPLETE,Western Europe,Isla de Francia
65341,9171,8/11/2017 19:30,CLOSED,Western Europe,Renania del Norte-Westfalia
65329,1595,8/11/2017 15:18,COMPLETE,Northern Europe,Inglaterra
65311,7273,8/11/2017 9:00,PROCESSING,Northern Europe,Inglaterra
65298,584,8/11/2017 4:26,ON_HOLD,Western Europe,Provenza-Alpes-Costa Azul
65295,6615,8/11/2017 3:23,ON_HOLD,Western Europe,Bremen
65268,6678,8/10/2017 17:56,SUSPECTED_FRAUD,Northern Europe,Inglaterra
65265,5005,8/10/2017 16:53,CLOSED,Northern Europe,Inglaterra
65250,10085,8/10/2017 11:37,COMPLETE,Western Europe,Sajonia
65232,1354,8/10/2017 5:19,PENDING_PAYMENT,Western Europe,Amberes
65204,9946,8/9/2017 19:30,COMPLETE,Southern Europe,Castilla y León
65202,10718,8/9/2017 18:48,PENDING_PAYMENT,Northern Europe,Inglaterra
65201,5472,8/9/2017 18:27,PENDING_PAYMENT,Western Europe,Isla de Francia
65194,11329,8/9/2017 16:00,PENDING_PAYMENT,Western Europe,Aquitania-Lemosín-Poitou-Charentes
65191,4933,8/9/2017 14:57,COMPLETE,Northern Europe,Kymenlaakso
65172,12232,8/9/2017 8:18,PROCESSING,Northern Europe,Inglaterra
65159,7717,8/9/2017 3:44,COMPLETE,Western Europe,Isla de Francia
65158,8723,8/9/2017 3:23,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
65120,429,8/8/2017 14:05,CLOSED,Northern Europe,Estocolmo
65116,6057,8/8/2017 12:41,PENDING_PAYMENT,Western Europe,Isla de Francia
65088,4495,8/8/2017 2:52,PENDING_PAYMENT,Southern Europe,Lombardía
65085,7727,8/8/2017 1:49,PENDING_PAYMENT,Southern Europe,Murcia
65044,7167,8/7/2017 11:27,PENDING_PAYMENT,Western Europe,Schleswig-Holstein
64995,4714,8/6/2017 18:17,COMPLETE,Western Europe,Isla de Francia
64980,512,8/6/2017 13:02,PENDING,Northern Europe,Halland
64975,3155,8/6/2017 11:17,COMPLETE,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
64974,8161,8/6/2017 10:56,PENDING,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
64963,940,8/6/2017 7:04,ON_HOLD,Western Europe,Sajonia
64962,8149,8/6/2017 6:43,CLOSED,Northern Europe,Inglaterra
64959,8357,8/6/2017 5:40,COMPLETE,Western Europe,Provenza-Alpes-Costa Azul
64930,10969,8/5/2017 19:31,PENDING_PAYMENT,Northern Europe,Inglaterra
64921,9134,8/5/2017 16:22,COMPLETE,Southern Europe,Madrid
64897,5805,8/5/2017 7:57,PENDING,Western Europe,Sarre
64886,2755,8/5/2017 4:06,PENDING_PAYMENT,Northern Europe,Inglaterra
64869,978,8/4/2017 22:08,PENDING,Western Europe,Renania del Norte-Westfalia
64862,2124,8/4/2017 19:41,COMPLETE,Southern Europe,Cataluña
64860,5839,8/4/2017 18:59,PENDING_PAYMENT,Northern Europe,Escocia
64845,8711,8/4/2017 13:44,PENDING_PAYMENT,Western Europe,Norte-Paso de Calais-Picardía
64844,3723,8/4/2017 13:23,PROCESSING,Western Europe,Norte-Paso de Calais-Picardía
64843,3518,8/4/2017 13:02,PENDING_PAYMENT,Western Europe,Norte-Paso de Calais-Picardía
64838,7823,8/4/2017 11:17,ON_HOLD,Northern Europe,Dublín
64829,1282,8/4/2017 8:08,COMPLETE,Western Europe,Renania del Norte-Westfalia
64828,2928,8/4/2017 7:47,COMPLETE,Southern Europe,Madrid
64827,5491,8/4/2017 7:26,COMPLETE,Western Europe,Renania del Norte-Westfalia
64821,1532,8/4/2017 5:19,COMPLETE,Southern Europe,Navarra
64812,5028,8/4/2017 2:10,PROCESSING,Western Europe,Viena
64804,7937,8/3/2017 23:22,ON_HOLD,Southern Europe,Lisboa
64799,1562,8/3/2017 21:37,PENDING,Southern Europe,Lacio
64789,1336,8/3/2017 18:07,PENDING,Northern Europe,Inglaterra
64770,11605,8/3/2017 11:27,COMPLETE,Northern Europe,Estocolmo
64750,5176,8/3/2017 4:27,PENDING_PAYMENT,Western Europe,Isla de Francia
64702,2088,8/2/2017 11:38,COMPLETE,Western Europe,Baden-Wurtemberg
64697,11841,8/2/2017 9:53,COMPLETE,Western Europe,Turingia
64696,7029,8/2/2017 9:32,PENDING,Southern Europe,Apulia
64686,4759,8/2/2017 6:02,CANCELED,Western Europe,Aquitania-Lemosín-Poitou-Charentes
64655,5805,8/1/2017 19:10,PROCESSING,Southern Europe,Andalucía
64649,2722,8/1/2017 17:04,COMPLETE,Northern Europe,Dublín
64642,5319,8/1/2017 14:37,COMPLETE,Northern Europe,Inglaterra
64635,394,8/1/2017 12:10,PENDING_PAYMENT,Western Europe,Brandenburgo
64621,736,8/1/2017 7:15,PROCESSING,Western Europe,Brandenburgo
64579,637,7/31/2017 16:32,COMPLETE,Southern Europe,Madrid
64532,11659,7/31/2017 0:05,PENDING_PAYMENT,Western Europe,Viena
64528,7405,7/30/2017 22:40,COMPLETE,Western Europe,Viena
64515,10684,7/30/2017 18:07,PROCESSING,Northern Europe,Uusimaa
64507,970,7/30/2017 15:19,PENDING_PAYMENT,Western Europe,Renania del Norte-Westfalia
64499,4388,7/30/2017 12:31,COMPLETE,Southern Europe,Andalucía
64486,11768,7/30/2017 7:58,PROCESSING,Western Europe,Hamburgo
64481,6140,7/30/2017 6:12,PENDING_PAYMENT,Western Europe,Renania-Palatinado
64470,12220,7/30/2017 2:21,PROCESSING,Northern Europe,Inglaterra
64464,1881,7/30/2017 0:15,CANCELED,Western Europe,Renania del Norte-Westfalia
64437,8614,7/29/2017 14:48,PENDING,Northern Europe,Estocolmo
64428,2843,7/29/2017 11:38,COMPLETE,Western Europe,Viena
64425,7368,7/29/2017 10:35,PENDING,Southern Europe,Cataluña
64410,3051,7/29/2017 5:20,ON_HOLD,Southern Europe,Sicilia
64386,5031,7/28/2017 20:56,PENDING_PAYMENT,Southern Europe,Campania
64368,6459,7/28/2017 14:37,CLOSED,Western Europe,Turingia
64360,5181,7/28/2017 11:49,PENDING_PAYMENT,Western Europe,Limburgo
64359,3092,7/28/2017 11:28,SUSPECTED_FRAUD,Western Europe,Limburgo
64343,5651,7/28/2017 5:52,ON_HOLD,Northern Europe,Inglaterra
64341,10160,7/28/2017 5:10,SUSPECTED_FRAUD,Western Europe,Bavaria
64324,10140,7/27/2017 23:12,COMPLETE,Western Europe,Renania del Norte-Westfalia
64306,9553,7/27/2017 16:54,COMPLETE,Southern Europe,Madrid
64276,4943,7/27/2017 6:23,CLOSED,Western Europe,Borgoña-Franco Condado
64275,11124,7/27/2017 6:02,PENDING_PAYMENT,Western Europe,Groningen
64272,6444,7/27/2017 4:59,PENDING_PAYMENT,Southern Europe,Madrid
64266,8800,7/27/2017 2:53,COMPLETE,Western Europe,Isla de Francia
64253,11311,7/26/2017 22:20,COMPLETE,Southern Europe,Lombardía
64243,11316,7/26/2017 18:50,PENDING_PAYMENT,Northern Europe,Escocia
64235,10672,7/26/2017 16:01,COMPLETE,Western Europe,Isla de Francia
64233,5811,7/26/2017 15:19,PENDING_PAYMENT,Western Europe,Bremen
64215,8527,7/26/2017 9:01,PENDING,Southern Europe,Castilla y León
64203,3099,7/26/2017 4:49,CLOSED,Western Europe,Isla de Francia
64166,11941,7/25/2017 15:51,PENDING_PAYMENT,Western Europe,Isla de Francia
